,Case ID,Sequence,cluster
182,INC0000572,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
183,INC0000577,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
184,INC0000579,"New,priority:3 New,priority:3 New,priority:1 New,priority:1 New,priority:3 Resolved,priority:3 Closed,priority:3",1
185,INC0000583,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
186,INC0000587,"Resolved,priority:3 Closed,priority:3",1
187,INC0000588,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
188,INC0000591,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
189,INC0000594,"Active,priority:2 Active,priority:1 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
190,INC0000597,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
191,INC0000599,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingProblem,priority:3 AwaitingProblem,priority:3 AwaitingProblem,priority:3 AwaitingProblem,priority:3 Resolved,priority:3 Closed,priority:3",1
192,INC0000600,"New,priority:4 New,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",1
193,INC0000602,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
194,INC0000603,"New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 Resolved,priority:4 Closed,priority:4",1
195,INC0000604,"Resolved,priority:3 Closed,priority:3",1
196,INC0000611,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
197,INC0000614,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
198,INC0000615,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
199,INC0000618,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
200,INC0000619,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
201,INC0000621,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
202,INC0000622,"New,priority:4 New,priority:4 New,priority:4 Active,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",1
203,INC0000625,"New,priority:3 New,priority:2 New,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 Resolved,priority:2 Resolved,priority:2 Closed,priority:2",1
204,INC0000627,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
205,INC0000633,"New,priority:3 New,priority:2 Active,priority:2 Active,priority:2 Resolved,priority:2 Closed,priority:2",1
206,INC0000637,"New,priority:3 New,priority:2 New,priority:2 Resolved,priority:2 Closed,priority:2",1
207,INC0000638,"New,priority:3 New,priority:2 Resolved,priority:2 Closed,priority:2",1
208,INC0000644,"New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
209,INC0000645,"New,priority:2 Resolved,priority:2 Closed,priority:2",1
210,INC0000649,"New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 Resolved,priority:4 Closed,priority:4 Closed,priority:4 Closed,priority:4",1
211,INC0000650,"New,priority:2 Resolved,priority:2 Closed,priority:2",1
212,INC0000653,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
213,INC0000660,"Resolved,priority:3 Closed,priority:3",1
214,INC0000661,"Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Resolved,priority:1 Closed,priority:1",1
215,INC0000664,"Active,priority:3 Resolved,priority:3 Closed,priority:3",1
216,INC0000665,"Active,priority:1 Active,priority:1 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
217,INC0000668,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
218,INC0000669,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
219,INC0000670,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
220,INC0000672,"New,priority:1 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
221,INC0000674,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
222,INC0000675,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
223,INC0000678,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
224,INC0000679,"New,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 Resolved,priority:4 Closed,priority:4",1
225,INC0000681,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
226,INC0000682,"Resolved,priority:3 Closed,priority:3",1
227,INC0000686,"Resolved,priority:3 Closed,priority:3",1
228,INC0000687,"New,priority:4 Resolved,priority:4 Closed,priority:4",1
229,INC0000688,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
230,INC0000692,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
231,INC0000694,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
232,INC0000695,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
233,INC0000696,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
234,INC0000697,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
235,INC0000698,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
236,INC0000699,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
237,INC0000700,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
238,INC0000702,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
239,INC0000703,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
240,INC0000705,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
241,INC0000706,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
242,INC0000708,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
243,INC0000709,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
244,INC0000710,"New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
245,INC0000712,"New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
246,INC0000715,"New,priority:3 Active,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
247,INC0000720,"Active,priority:1 Active,priority:1 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
248,INC0000722,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
249,INC0000723,"New,priority:3 New,priority:3 New,priority:2 Active,priority:2 Active,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 Resolved,priority:2 Closed,priority:2",1
250,INC0000727,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
251,INC0000729,"New,priority:1 Active,priority:1 AwaitingUserInfo,priority:1 AwaitingUserInfo,priority:1 AwaitingUserInfo,priority:1 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",1
252,INC0000730,"Resolved,priority:3 Closed,priority:3",1
253,INC0000734,"New,priority:3 New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
254,INC0000738,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
255,INC0000741,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
256,INC0000742,"Active,priority:3 Resolved,priority:3 Closed,priority:3",1
257,INC0000745,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
258,INC0000746,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
259,INC0000748,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
260,INC0000750,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
261,INC0000753,"Resolved,priority:3 Closed,priority:3",1
262,INC0000754,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
263,INC0000759,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
264,INC0000760,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
265,INC0000763,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
266,INC0000765,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
267,INC0000768,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
268,INC0000771,"New,priority:1 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
269,INC0000775,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
270,INC0000777,"New,priority:2 Resolved,priority:2 Closed,priority:2",1
271,INC0000778,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
272,INC0000783,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
273,INC0000784,"New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
274,INC0000786,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
275,INC0000790,"New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
276,INC0000792,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
277,INC0000795,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
278,INC0000797,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
279,INC0000798,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",1
280,INC0000801,"New,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",1
281,INC0000802,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
282,INC0000804,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
283,INC0000811,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
284,INC0000817,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
285,INC0000818,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
286,INC0000820,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
287,INC0000822,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
288,INC0000823,"New,priority:3 Resolved,priority:3 Resolved,priority:3 Closed,priority:3",1
289,INC0000824,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 AwaitingProblem,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
290,INC0000826,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
291,INC0000829,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
292,INC0000831,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
293,INC0000833,"New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
294,INC0000839,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
295,INC0000840,"Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
296,INC0000841,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
297,INC0000842,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
298,INC0000846,"New,priority:3 Resolved,priority:3 Closed,priority:3",1
299,INC0000849,"Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
300,INC0000850,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
301,INC0000857,"Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
302,INC0000859,"Active,priority:3 Resolved,priority:3 Closed,priority:3",1
303,INC0000860,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
304,INC0000868,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",1
305,INC0000872,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
306,INC0000873,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
307,INC0000877,"New,priority:1 Active,priority:1 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
308,INC0000880,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
309,INC0000887,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",1
